categoryID,categoryName,description,productID,productName,supplierID,quantityPerUnit,unitPrice_x,unitsInStock,unitsOnOrder,reorderLevel,discontinued,companyName,contactName,contactTitle,address,city,region,postalCode,country,phone,fax,homePage,orderID,unitPrice_y,quantity,discount
1,Beverages,Soft drinks coffees teas beers and ales,39,Chartreuse verte,18,750 cc per bottle,18.0,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,203 Rue des Francs-Bourgeois,Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,10762,18.0,16,0.0
1,Beverages,Soft drinks coffees teas beers and ales,39,Chartreuse verte,18,750 cc per bottle,18.0,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,203 Rue des Francs-Bourgeois,Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,10764,18.0,130,0.1
1,Beverages,Soft drinks coffees teas beers and ales,39,Chartreuse verte,18,750 cc per bottle,18.0,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,203 Rue des Francs-Bourgeois,Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,10784,18.0,2,0.15
1,Beverages,Soft drinks coffees teas beers and ales,39,Chartreuse verte,18,750 cc per bottle,18.0,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,203 Rue des Francs-Bourgeois,Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,10827,18.0,21,0.0
1,Beverages,Soft drinks coffees teas beers and ales,39,Chartreuse verte,18,750 cc per bottle,18.0,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,203 Rue des Francs-Bourgeois,Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,10830,18.0,28,0.0
1,Beverages,Soft drinks coffees teas beers and ales,39,Chartreuse verte,18,750 cc per bottle,18.0,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,203 Rue des Francs-Bourgeois,Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,10840,18.0,10,0.2
1,Beverages,Soft drinks coffees teas beers and ales,39,Chartreuse verte,18,750 cc per bottle,18.0,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,203 Rue des Francs-Bourgeois,Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,10865,18.0,80,0.05
1,Beverages,Soft drinks coffees teas beers and ales,39,Chartreuse verte,18,750 cc per bottle,18.0,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,203 Rue des Francs-Bourgeois,Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,10895,18.0,45,0.0
1,Beverages,Soft drinks coffees teas beers and ales,39,Chartreuse verte,18,750 cc per bottle,18.0,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,203 Rue des Francs-Bourgeois,Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,10899,18.0,8,0.15
1,Beverages,Soft drinks coffees teas beers and ales,39,Chartreuse verte,18,750 cc per bottle,18.0,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,203 Rue des Francs-Bourgeois,Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,10977,18.0,30,0.0
1,Beverages,Soft drinks coffees teas beers and ales,39,Chartreuse verte,18,750 cc per bottle,18.0,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,203 Rue des Francs-Bourgeois,Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,11069,18.0,20,0.0
1,Beverages,Soft drinks coffees teas beers and ales,39,Chartreuse verte,18,750 cc per bottle,18.0,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,203 Rue des Francs-Bourgeois,Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,11077,18.0,2,0.05
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10270,36.8,25,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10294,36.8,15,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10302,36.8,12,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10309,36.8,20,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10312,36.8,24,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10340,36.8,40,0.05
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10458,36.8,20,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10464,36.8,3,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10468,36.8,15,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10507,46.0,15,0.15
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10524,46.0,60,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10530,46.0,25,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10644,46.0,20,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10673,46.0,6,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10691,46.0,40,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10706,46.0,24,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10760,46.0,30,0.25
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10814,46.0,20,0.15
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10819,46.0,7,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10831,46.0,9,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10842,46.0,5,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10923,46.0,10,0.2
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10938,46.0,24,0.25
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10982,46.0,9,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10987,46.0,6,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,11023,46.0,30,0.0
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,11052,46.0,30,0.2
1,Beverages,Soft drinks coffees teas beers and ales,43,Ipoh Coffee,20,16 - 500 g tins,46.0,17,10,25,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,11068,46.0,36,0.15
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10278,15.5,16,0.0
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10284,15.5,21,0.0
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10291,15.5,24,0.1
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10351,15.5,77,0.05
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10411,15.5,40,0.2
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10452,15.5,100,0.05
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10469,15.5,2,0.15
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10491,15.5,15,0.15
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10518,19.45,9,0.0
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10551,19.45,40,0.0
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10561,19.45,10,0.0
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10576,19.45,21,0.0
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10624,19.45,10,0.0
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10656,19.45,28,0.1
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10676,19.45,21,0.0
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10691,19.45,24,0.0
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10721,19.45,50,0.05
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10745,19.45,16,0.0
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10796,19.45,10,0.0
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10832,19.45,16,0.2
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10944,19.45,18,0.25
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10978,19.45,6,0.15
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,11034,19.45,12,0.0
2,Condiments,Sweet and savory sauces relishes spreads and seasonings,44,Gula Malacca,20,20 - 2 kg bags,19.45,27,0,15,0,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,11042,19.45,15,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10248,9.8,10,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10309,11.2,2,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10311,11.2,6,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10332,11.2,10,0.2
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10345,11.2,9,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10404,11.2,40,0.05
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10463,11.2,50,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10492,11.2,20,0.05
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10498,14.0,30,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10516,14.0,20,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10571,14.0,28,0.15
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10588,14.0,100,0.2
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10625,14.0,5,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10652,14.0,20,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10663,14.0,30,0.05
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10673,14.0,6,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10680,14.0,40,0.25
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10746,14.0,28,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10767,14.0,2,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10776,14.0,12,0.05
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10777,14.0,20,0.2
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10845,14.0,42,0.1
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10856,14.0,20,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10882,14.0,25,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10923,14.0,10,0.2
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,10996,14.0,40,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,11002,14.0,24,0.15
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,11007,14.0,14,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,11013,14.0,4,0.0
5,Grains/Cereals,Breads crackers pasta and cereal,42,Singaporean Hokkien Fried Mee,20,32 - 1 kg pkgs.,14.0,26,0,0,1,Leka Trading,Chandra Leka,Owner,471 Serangoon Loop Suite #402,Singapore,,0512,Singapore,555-8787,,,11035,14.0,30,0.0
1,Beverages,Soft drinks coffees teas beers and ales,70,Outback Lager,7,24 - 355 ml bottles,15.0,15,10,30,0,Pavlova Ltd.,Ian Devling,Marketing Manager,74 Rose St. Moonie Ponds,Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,10260,12.0,21,0.25
1,Beverages,Soft drinks coffees teas beers and ales,70,Outback Lager,7,24 - 355 ml bottles,15.0,15,10,30,0,Pavlova Ltd.,Ian Devling,Marketing Manager,74 Rose St. Moonie Ponds,Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,10265,12.0,20,0.0
1,Beverages,Soft drinks coffees teas beers and ales,70,Outback Lager,7,24 - 355 ml bottles,15.0,15,10,30,0,Pavlova Ltd.,Ian Devling,Marketing Manager,74 Rose St. Moonie Ponds,Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,10299,12.0,20,0.0
1,Beverages,Soft drinks coffees teas beers and ales,70,Outback Lager,7,24 - 355 ml bottles,15.0,15,10,30,0,Pavlova Ltd.,Ian Devling,Marketing Manager,74 Rose St. Moonie Ponds,Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,10308,12.0,5,0.0
1,Beverages,Soft drinks coffees teas beers and ales,70,Outback Lager,7,24 - 355 ml bottles,15.0,15,10,30,0,Pavlova Ltd.,Ian Devling,Marketing Manager,74 Rose St. Moonie Ponds,Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,10315,12.0,30,0.0
1,Beverages,Soft drinks coffees teas beers and ales,70,Outback Lager,7,24 - 355 ml bottles,15.0,15,10,30,0,Pavlova Ltd.,Ian Devling,Marketing Manager,74 Rose St. Moonie Ponds,Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,10380,12.0,30,0.0
